Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMISMATCH_00440	AMP	0.74
RDKIT_SHAPRULEMISMATCH_00441	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00442	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00443	AMP	0.81
RDKIT_SHAPRULEMISMATCH_00444	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00445	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_00446	AMP	0.75
RDKIT_SHAPRULEMISMATCH_00447	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_00448	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00449	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00450	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00451	AMP	0.72
RDKIT_SHAPRULEMISMATCH_00452	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00453	AMP	0.84
RDKIT_SHAPRULEMISMATCH_00454	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00455	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00456	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00457	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00458	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00459	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00460	AMP	0.95
RDKIT_SHAPRULEMISMATCH_00461	AMP	0.57
RDKIT_SHAPRULEMISMATCH_00462	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_00463	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00464	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00465	AMP	0.76
RDKIT_SHAPRULEMISMATCH_00466	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00467	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_00468	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00469	AMP	0.55
RDKIT_SHAPRULEMISMATCH_00470	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00471	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00472	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00473	AMP	0.57
RDKIT_SHAPRULEMISMATCH_00474	AMP	0.74
RDKIT_SHAPRULEMISMATCH_00475	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00476	AMP	0.84
RDKIT_SHAPRULEMISMATCH_00477	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00478	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00479	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00480	AMP	0.92
RDKIT_SHAPRULEMISMATCH_00481	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_00482	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00483	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00484	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00485	AMP	0.78
RDKIT_SHAPRULEMISMATCH_00486	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00487	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00488	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00489	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00490	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00491	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00492	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00493	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00494	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00495	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00496	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00497	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00498	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00499	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00500	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00501	AMP	0.79
RDKIT_SHAPRULEMISMATCH_00502	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_00503	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00504	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00505	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_00506	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_00507	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_00508	AMP	0.87
RDKIT_SHAPRULEMISMATCH_00509	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00510	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00511	AMP	0.71
RDKIT_SHAPRULEMISMATCH_00512	AMP	0.85
RDKIT_SHAPRULEMISMATCH_00513	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00514	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00515	AMP	0.92
RDKIT_SHAPRULEMISMATCH_00516	AMP	0.89
RDKIT_SHAPRULEMISMATCH_00517	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00518	AMP	0.56
RDKIT_SHAPRULEMISMATCH_00519	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00520	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_00521	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00522	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00523	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00524	AMP	0.75
RDKIT_SHAPRULEMISMATCH_00525	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00526	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_00527	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00528	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_00529	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00530	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00531	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00532	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00533	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00534	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00535	AMP	0.79
RDKIT_SHAPRULEMISMATCH_00536	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_00537	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_00538	AMP	0.90
RDKIT_SHAPRULEMISMATCH_00539	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00540	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_00541	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00542	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00543	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_00544	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_00545	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00546	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_00547	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00548	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00549	AMP	0.92
RDKIT_SHAPRULEMISMATCH_00550	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_00551	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_00552	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00553	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00554	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00555	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_00556	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00557	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_00558	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00559	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_00560	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00561	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_00562	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_00563	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00564	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00565	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00566	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00567	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_00568	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_00569	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00570	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00571	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00572	AMP	0.94
RDKIT_SHAPRULEMISMATCH_00573	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00574	AMP	0.89
RDKIT_SHAPRULEMISMATCH_00575	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_00576	AMP	0.82
RDKIT_SHAPRULEMISMATCH_00577	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_00578	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00579	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00580	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00581	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00582	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_00583	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00584	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00585	AMP	0.82
RDKIT_SHAPRULEMISMATCH_00586	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00587	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00588	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00589	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_00590	AMP	0.91
RDKIT_SHAPRULEMISMATCH_00591	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_00592	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00593	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_00594	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_00595	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00596	AMP	0.59
RDKIT_SHAPRULEMISMATCH_00597	AMP	0.87
RDKIT_SHAPRULEMISMATCH_00598	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00599	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00600	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_00601	AMP	0.63
RDKIT_SHAPRULEMISMATCH_00602	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00603	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00604	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00605	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00606	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_00607	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_00608	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_00609	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00610	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00611	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00612	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_00613	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00614	AMP	0.56
RDKIT_SHAPRULEMISMATCH_00615	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00616	AMP	0.62
RDKIT_SHAPRULEMISMATCH_00617	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00618	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00619	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00620	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00621	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00622	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00623	AMP	0.66
RDKIT_SHAPRULEMISMATCH_00624	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00625	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00626	AMP	0.71
RDKIT_SHAPRULEMISMATCH_00627	AMP	0.69
RDKIT_SHAPRULEMISMATCH_00628	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_00629	AMP	0.86
RDKIT_SHAPRULEMISMATCH_00630	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_00631	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00632	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00633	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00634	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00635	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00636	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00637	AMP	0.83
RDKIT_SHAPRULEMISMATCH_00638	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_00639	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00640	AMP	0.54
RDKIT_SHAPRULEMISMATCH_00641	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00642	AMP	0.93
RDKIT_SHAPRULEMISMATCH_00643	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00644	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00645	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00646	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00647	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00648	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00649	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_00650	AMP	0.79
RDKIT_SHAPRULEMISMATCH_00651	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00652	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_00653	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_00654	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00655	AMP	0.55
RDKIT_SHAPRULEMISMATCH_00656	AMP	0.95
RDKIT_SHAPRULEMISMATCH_00657	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00658	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00659	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00660	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00661	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_00662	AMP	0.85
RDKIT_SHAPRULEMISMATCH_00663	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00664	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00665	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00666	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00667	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00668	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00669	AMP	0.51
RDKIT_SHAPRULEMISMATCH_00670	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00671	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00672	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00673	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00674	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00675	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00676	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00677	AMP	0.57
RDKIT_SHAPRULEMISMATCH_00678	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_00679	AMP	0.87
RDKIT_SHAPRULEMISMATCH_00680	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_00681	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_00682	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00683	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00684	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00685	AMP	0.75
RDKIT_SHAPRULEMISMATCH_00686	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00687	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_00688	AMP	0.94
RDKIT_SHAPRULEMISMATCH_00689	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00690	AMP	0.85
RDKIT_SHAPRULEMISMATCH_00691	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00692	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00693	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00694	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_00695	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_00696	AMP	0.73
RDKIT_SHAPRULEMISMATCH_00697	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00698	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_00699	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00700	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00701	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00702	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_00703	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00704	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00705	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00706	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_00707	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_00708	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00709	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00710	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_00711	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_00712	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00713	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00714	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_00715	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_00716	AMP	0.50
RDKIT_SHAPRULEMISMATCH_00717	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00718	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00719	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00720	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00721	AMP	0.81
RDKIT_SHAPRULEMISMATCH_00722	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00723	AMP	0.98
RDKIT_SHAPRULEMISMATCH_00724	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00725	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00726	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00727	AMP	0.88
RDKIT_SHAPRULEMISMATCH_00728	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00729	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_00730	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_00731	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00732	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_00733	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00734	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00735	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00736	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00737	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_00738	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00739	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00740	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00741	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00742	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00743	AMP	0.83
RDKIT_SHAPRULEMISMATCH_00744	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_00745	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00746	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_00747	AMP	0.64
RDKIT_SHAPRULEMISMATCH_00748	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_00749	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00750	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_00751	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00752	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_00753	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00754	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00755	AMP	0.51
RDKIT_SHAPRULEMISMATCH_00756	NAMP	0.01
RDKIT_SHAPRULEMISMATCH_00757	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00758	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_00759	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00760	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_00761	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_00762	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00763	AMP	0.58
RDKIT_SHAPRULEMISMATCH_00764	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00765	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00766	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_00767	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00768	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_00769	AMP	0.84
RDKIT_SHAPRULEMISMATCH_00770	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00771	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_00772	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00773	AMP	0.62
RDKIT_SHAPRULEMISMATCH_00774	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00775	AMP	0.89
RDKIT_SHAPRULEMISMATCH_00776	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00777	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00778	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_00779	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_00780	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00781	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00782	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_00783	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_00784	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_00785	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_00786	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00787	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00788	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_00789	AMP	0.62
RDKIT_SHAPRULEMISMATCH_00790	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00791	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00792	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00793	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00794	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_00795	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00796	AMP	0.90
RDKIT_SHAPRULEMISMATCH_00797	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00798	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_00799	AMP	0.78
RDKIT_SHAPRULEMISMATCH_00800	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_00801	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_00802	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00803	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00804	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00805	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_00806	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_00807	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00808	AMP	0.66
RDKIT_SHAPRULEMISMATCH_00809	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_00810	AMP	0.99
RDKIT_SHAPRULEMISMATCH_00811	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00812	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00813	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00814	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00815	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00816	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00817	AMP	0.96
RDKIT_SHAPRULEMISMATCH_00818	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00819	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00820	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_00821	AMP	0.61
RDKIT_SHAPRULEMISMATCH_00822	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_00823	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_00824	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_00825	AMP	0.80
RDKIT_SHAPRULEMISMATCH_00826	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00827	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_00828	AMP	0.94
RDKIT_SHAPRULEMISMATCH_00829	AMP	0.62
RDKIT_SHAPRULEMISMATCH_00830	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_00831	AMP	0.76
RDKIT_SHAPRULEMISMATCH_00832	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_00833	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_00834	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_00835	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_00836	AMP	0.90
RDKIT_SHAPRULEMISMATCH_00837	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00838	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00839	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_00840	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00841	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00842	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00843	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_00844	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_00845	AMP	0.97
RDKIT_SHAPRULEMISMATCH_00846	AMP	0.99
RDKIT_SHAPRULEMISMATCH_00847	AMP	0.77
RDKIT_SHAPRULEMISMATCH_00848	AMP	0.73
RDKIT_SHAPRULEMISMATCH_00849	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_00850	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00851	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_00852	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_00853	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_00854	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00855	AMP	0.75
RDKIT_SHAPRULEMISMATCH_00856	AMP	0.71
RDKIT_SHAPRULEMISMATCH_00857	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_00858	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_00859	AMP	0.78
RDKIT_SHAPRULEMISMATCH_00860	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_00861	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_00862	AMP	0.94
RDKIT_SHAPRULEMISMATCH_00863	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_00864	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_00865	AMP	0.82
RDKIT_SHAPRULEMISMATCH_00866	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_00867	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_00868	AMP	0.59
RDKIT_SHAPRULEMISMATCH_00869	AMP	0.62
RDKIT_SHAPRULEMISMATCH_00870	AMP	0.94
RDKIT_SHAPRULEMISMATCH_00871	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_00872	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_00873	AMP	0.98
RDKIT_SHAPRULEMISMATCH_00874	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_00875	AMP	0.82
RDKIT_SHAPRULEMISMATCH_00876	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_00877	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_00878	AMP	0.70
RDKIT_SHAPRULEMISMATCH_00879	AMP	0.95
